latitude_deg,longitude_deg,STATE,IATA
42.16149902,-120.9100037,Oregon,
30.332856,-97.971756,Texas,
47.691667,-104.588056,Montana,
47.780733,-104.527115,Montana,
32.844721,-101.92,Texas,
30.336389,-83.783611,Florida,
36.618888,-97.535,Oklahoma,
31.301419,-98.224372,Texas,
31.026952,-98.353051,Texas,
31.166855,-98.245888,Texas,
20.840227,-156.920986,Hawaii,
20.745933,-156.913039,Hawaii,
34.65,-118.206,California,RZH
34.6878,-118.16,California,
44.4865,-71.554,New Hampshire,
39.718141,-82.577888,Ohio,
40.0587833,-76.4376528,Pennsylvania,
42.843453,-90.708073,Wisconsin,
34.26952,-116.39218,California,
34.32908,-116.38491,California,
35.541111,-80.597778,North Carolina,
40.106389,-76.423333,Pennsylvania,
38.908774,-76.866934,Maryland,
40.129295,-88.831603,Illinois,
31.99788,-94.799815,Texas,
29.807098,-101.787343,Texas,
40.252389,-75.270333,Pennsylvania,
42.680556,-84.526667,Michigan,
40.6814,-105.13855,Colorado,
27.606717,-99.479453,Texas,
32.175986,-95.635514,Texas,
32.301553,-106.991301,New Mexico,
32.3236,-106.73014,New Mexico,
32.318274,-106.758018,New Mexico,
36.090833,-115.239167,Nevada,
36.162875,-115.167736,Nevada,
36.112528,-115.124214,Nevada,
36.058242,-115.273114,Nevada,
36.132624,-115.135511,New York,
37.83791667,-121.2728056,California,LRO
19.982666,-155.269518,Hawaii,
31.684899,-89.141401,Mississippi,
35.222925,-87.336958,Tennessee,
31.1621,-92.422096,Louisiana,
29.790333,-99.701853,Texas,
43.667833,-72.202722,New Hampshire,
44.532319,-122.982869,Oregon,
36.0575,-86.3955,Tennessee,
41.373611,-79.306944,Pennsylvania,
34.132261,-85.795408,Alabama,
28.671944,-81.850833,Florida,
39.028889,-77.625,Virginia,
39.170278,-77.519167,Virginia,
31.117022,-93.154317,Louisiana,
40.424595,-111.877673,Utah,
43.874739,-73.104369,Vermont,
29.10020065,-98.44860077,Texas,
42.823244,-83.152336,Michigan,
47.734533,-95.204433,Minnesota,
38.704022,-101.473911,Kansas,
38.425983,-91.245396,Missouri,
35.302938,-110.85454,Arizona,
44.8677222,-68.9771056,Maine,
37.953196,-86.857158,Kentucky,
46.000458,-116.691186,Idaho,
46.223104,-116.869994,Idaho,
45.981985,-116.903981,Oregon,
47.116604,-109.381624,Montana,
34.99375,-87.3419444,Alabama,
38.081583,-84.31825,Kentucky,
37.924833,-84.395223,Kentucky,
37.925892,-84.392236,Kentucky,
34.976388,-97.336944,Oklahoma,
37.318028,-84.932111,Kentucky,
41.80044,-74.70124,New York,
32.463158,-97.149856,Texas,
61.257089,-153.797888,Alaska,
43.70118,-70.777361,Maine,
43.6989,-70.777597,Maine,
40.153042,-89.390726,Illinois,
45.348713,-68.516636,Maine,
46.953556,-112.748083,Montana,
47.05362,-112.546111,Montana,
35.227514,-78.817261,North Carolina,
38.572594,-97.684213,Kansas,
40.372425,-76.743848,Pennsylvania,
44.058333,-70.098611,Maine,
33.50185,-112.37484,Arizona,
34.7315,-92.2391,Arkansas,
34.640861,-92.304221,Arkansas,
36.322144,-113.786345,Arizona,
36.51859,-113.86992,Arizona,
36.415895,-113.964701,Arizona,
36.67959,-113.62732,Arizona,
36.160503,-113.348265,Arizona,
48.453611,-93.6011111,Minnesota,
39.228622,-121.688265,California,
30.425042,-83.048469,Florida,
29.553092,-98.350527,Texas,
45.675,-110.52515,Montana,
41.89281,-74.81864,New York,
34.50935,-117.72854,California,
34.53139,-117.75359,California,
30.742935,-98.677339,Texas,
30.7503,-98.51904,Texas,
41.1700722,-77.4944778,Pennsylvania,
29.848994,-97.768958,Texas,
34.323601,-101.443302,Texas,
37.3939486,-93.9599681,Missouri,
35.299386,-80.457833,North Carolina,
33.304444,-84.136667,Georgia,
41.755224,-111.820633,Utah,
31.393484,-99.481759,Texas,
34.048957,-117.263818,California,
39.528056,-104.869722,Colorado,
33.75,-118.257001,California,
43.685853,-70.167286,Maine,
43.968951,-74.428772,New York,
45.973136,-94.849217,Minnesota,
32.510025,-94.824508,Texas,
30.598579,-93.224359,Louisiana,
30.636065,-90.307628,Louisiana,
30.62318,-90.33244,Louisiana,
35.881661,-106.317528,New Mexico,
34.058056,-118.248611,California,
34.289028,-118.471111,California,
34.289,-118.422,California,SFR
33.92864,-118.299004,California,
34.066739,-118.446532,California,
11.523088,8.4375,California,
33.946537,-118.391011,California,
33.946951,-118.38967,California,
33.945919,-118.389734,California,
33.9459,-118.38897,California,
33.946115,-118.387379,California,
33.94674,-118.38637,California,
33.94589,-118.38162,California,
33.94717,-118.38255,California,
34.032354,-118.452095,California,
34.036235,-118.442788,California,
34.037822,-118.443153,California,
34.037747,-118.441356,California,
34.04746,-118.44605,California,
34.046517,-118.444403,California,
34.04123,-118.470418,California,
34.04175,-118.46974,California,
34.04355,-118.46761,California,
34.04407,-118.46821,California,
34.04795,-118.46193,California,
34.04882,-118.46239,California,
34.05102,-118.45986,California,
34.05755,-118.44716,California,
34.057922,-118.444945,California,
34.058219,-118.44458,California,
34.058397,-118.443984,California,
34.059668,-118.442777,California,
34.101156,-118.325767,California,
34.1001,-118.32564,California,
34.10003,-118.32709,California,
34.055188,-118.413278,California,
34.056268,-118.414593,California,
34.057077,-118.417463,California,
34.058233,-118.414684,California,
33.944962,-118.373635,California,
33.94894,-118.385367,California,
34.123556,-118.285321,California,
34.058781,-118.442126,California,
34.05933,-118.440101,California,
34.059486,-118.439291,California,
34.059615,-118.43869,California,
34.05981,-118.4381,California,
34.060175,-118.436871,California,
34.060935,-118.437123,California,
34.06049,-118.435289,California,
34.061704,-118.434232,California,
34.061517,-118.432741,California,
34.062055,-118.432521,California,
34.062677,-118.433293,California,
34.063366,-118.43303,California,
34.063375,-118.432011,California,
34.064317,-118.43141,California,
34.06565,-118.430187,California,
34.065877,-118.431185,California,
34.066623,-118.428277,California,
34.066876,-118.427795,California,
34.067241,-118.426888,California,
34.067645,-118.424968,California,
34.046246,-118.261583,California,
34.045925,-118.262675,California,
37.064535,-120.858965,California,
31.157444,-97.07525,Texas,
43.365833,-71.455833,New Hampshire,
40.622447,-82.252514,Ohio,
38.248972,-85.749472,Kentucky,
38.213611,-85.531776,Kentucky,
40.418056,-105,Colorado,
40.176367,-118.481444,Nevada,
36.745292,-78.101337,Virginia,
32.965278,-103.346111,New Mexico,
36.255987,-94.1621428,Arkansas,
40.366664,-77.341667,Pennsylvania,
33.421253,-101.938542,Texas,
30.840278,-88.574722,Mississippi,
30.95449,-88.465195,Mississippi,
34.4574,-116.69426,California,
45.534577,-116.530917,Idaho,
44.904288,-68.808365,Maine,
43.957945,-86.428237,Michigan,
35.933573,-94.415925,Arkansas,
31.88181,-112.812,Arizona,
29.673223,-97.653818,Texas,
35.735819,-97.189254,Oklahoma,
28.128056,-82.506389,Florida,
32.35490036,-96.14640045,Texas,
32.83455,-83.63606,Georgia,
44.043611,-94.418055,Minnesota,
30.496351,-83.395114,Florida,
31.064693,-85.438981,Alabama,
40.92915,-101.603794,Nebraska,
41.383031,-73.73863,New York,
37.78289,-118.99987,California,
37.7479,-118.89967,California,
43.038295,-71.468561,New Hampshire,
42.984945,-71.437722,New Hampshire,
42.992317,-71.465319,New Hampshire,
35.497544,-86.078634,Tennessee,
39.2348,-96.473601,Kansas,
43.758333,-69.321611,Maine,
40.407341,-89.737208,Illinois,
37.7979,-121.2471,California,
41.29526,-87.87154,Illinois,
36.73689,-118.144784,California,
44.891058,-85.889247,Michigan,
39.026161,-96.015042,Kansas,
32.3787,-111.30518,Arizona,
32.4226,-111.2404,Arizona,
32.361059,-111.462951,Arizona,
32.37509,-111.36956,Arizona,
29.700917,-103.15,Texas,
30.20437,-103.251083,Texas,
36.162222,-93.607222,Arkansas,
30.339121,-98.280129,Texas,
41.997875,-85.853483,Michigan,
38.455384,-75.797167,Maryland,
42.244104,-74.699387,New York,
33.027222,-112.085278,Arizona,
41.475008,-79.126108,Pennsylvania,
33.951868,-97.145555,Oklahoma,
40.56461,-85.665497,Indiana,
29.506666,-98.145277,Texas,
37.499753,-119.977789,California,
41.5899,-87.68984,Illinois,
39.920278,-85.598611,Indiana,
34.683855,-97.928033,Oklahoma,
34.684141,-97.866694,Oklahoma,
34.664608,-98.077316,Oklahoma,
34.730738,-98.014461,Oklahoma,
34.643097,-98.044016,Oklahoma,
34.693435,-97.898155,Oklahoma,
34.66155,-98.102794,Oklahoma,
34.614166,-98.023333,Oklahoma,
34.65693,-97.79248,Pennsylvania,
46.544083,-87.406387,Michigan,
35.941667,-82.506667,North Carolina,
44.447054,-95.777497,Minnesota,
35.978901,-82.7033,North Carolina,
43.594819,-116.832522,Idaho,
39.501336,-86.262923,Indiana,
39.425052,-86.404614,Indiana,
34.515444,-90.973722,Arkansas,
38.518522,-85.587583,Indiana,
41.590267,-70.474531,Massachusetts,
42.601317,-84.400793,Michigan,
39.386033,-84.321342,Ohio,
42.265767,-75.310033,New York,
28.60699,-95.97056,Texas,
28.323,-96.464,Texas,MGI
37.454436,-76.372191,Virginia,
42.9858275,-96.1614,Iowa,
39.268306,-122.116689,California,
34.26371,-112.05392,Arizona,
43.224167,-115.966944,Idaho,
41.259925,-88.356535,Illinois,
26.25919914,-98.27159882,Texas,
35.699108,-85.742153,Tennessee,
44.807467,-116.049483,Idaho,
31.115368,-102.211191,Texas,
61.42687,-142.97823,Alaska,
39.724028,-101.395994,Kansas,
38.331111,-78.754443,Virginia,
33.220344,-96.683478,Texas,
33.266375,-96.516722,Texas,
35.340105,-100.629575,Texas,
40.21250153,-104.9820023,Colorado,
40.2561,-77.056113,Pennsylvania,
40.247492,-77.059326,Pennsylvania,
37.59460068,-77.21779633,Virginia,
47.573333,-117.704167,Washington,
41.137029,-81.836745,Ohio,
31.1052,-83.998802,Georgia,
45.675767,-94.8262469,Minnesota,
30.618244,-91.752064,Louisiana,
31.198517,-99.578306,Texas,
41.725774,-111.9914,Utah,
43.277774,-97.558545,South Dakota,
36.358947,-98.143872,Oklahoma,
37.340819,-120.466636,California,
41.2995,-80.211111,Pennsylvania,
41.2806015,-80.28089905,Pennsylvania,
43.598111,-116.351389,Idaho,
28.27958,-80.6737833,Florida,
60.818385,-164.519013,Alaska,
33.43773,-111.84325,Arizona,
32.177337,-106.762197,New Mexico,
36.810097,-114.116905,Nevada,
25.787777,-80.215555,Florida,
25.952481,-80.419152,Florida,
25.784189,-80.190046,Florida,
41.422053,-74.571475,New York,
41.432333,-74.365167,New York,
39.492222,-84.319166,Ohio,
31.9967501,-102.1009444,Texas,
34.192302,-96.518658,Oklahoma,
38.91357,-75.345334,Delaware,
38.8867,-75.390969,Delaware,
40.613531,-87.567222,Illinois,
42.8057966,-71.618797,New Hampshire,
40.615689,-75.164167,New Jersey,
41.947778,-73.518055,New York,
45.653266,-68.716977,Maine,
44.600117,-73.16505,Vermont,
42.9378,-87.9003,Wisconsin,
43.06096,-87.88053,Wisconsin,
40.693889,-76.256111,Pennsylvania,
44.972055,-93.262605,Minnesota,
40.91479874,-89.12870026,Illinois,
48.1911667,-101.202508,North Dakota,
31.37786,-110.16069,Arizona,
41.706638,-86.17585,Indiana,
26.20619965,-98.40110016,Texas,
46.955611,-114.127083,Montana,
44.493436,-119.843686,Oregon,
38.481555,-109.436056,Utah,
30.618988,-88.170211,Alabama,
32.925,-112.259444,Arizona,
37.6654,-120.9975,California,
37.708008,-121.052821,California,
37.6691,-120.9721,California,
34.913306,-114.580078,Arizona,
34.793233,-114.501722,Arizona,
44.4825,-91.6225,Wisconsin,
43.764333,-69.314527,Maine,
38.1002,-119.05277,California,
32.2561056,-91.7198861,Louisiana,
32.2962333,-91.540041,Louisiana,
32.49866,-92.113999,Louisiana,
41.926111,-83.388333,Michigan,
34.976678,-80.522055,North Carolina,
42.899444,-71.646666,New Hampshire,
41.29138889,-74.78666667,New Jersey,
41.175167,-86.547444,Indiana,
32.409235,-86.256073,Alabama,
39.251667,-84.343611,Ohio,
40.799039,-86.776961,Indiana,
45.3166008,-93.47189331,Minnesota,
45.30058,-93.777509,Minnesota,
37.93243,-109.341225,Utah,MXC
38.253333,-107.972222,Colorado,
38.41669846,-107.901001,Colorado,
32.498889,-83.191667,Georgia,
41.843419,-75.842586,Pennsylvania,
41.9337778,-75.873902,Pennsylvania,
41.8380917,-75.8373611,Pennsylvania,
43.7630556,-113.3438889,Idaho,
35.562778,-80.830278,North Carolina,
35.544847,-80.854269,North Carolina,
38.181441,-83.443319,Kentucky,
33.57934,-109.3581,Arizona,
37.6903,-87.8395,Kentucky,
37.628414,-87.946994,Kentucky,
41.4320667,-88.5224722,Illinois,
35.650111,-95.857941,Oklahoma,
40.837083,-74.476694,New Jersey,
35.618056,-86.0025,Tennessee,
35.523383,-85.846472,Tennessee,
33.87635,-112.6315,Arizona,
46.72805786,-117.0009995,Idaho,
46.71910095,-116.9860001,Idaho,
35.895353,-96.026122,Oklahoma,
28.7927972,-81.6553139,Florida,
28.794108,-81.652941,Florida,
35.237778,-79.995556,North Carolina,
37.834155,-81.196654,West Virginia,
40.093043,-76.493138,Pennsylvania,
42.648889,-77.920278,New York,
39.045998,-83.940905,Ohio,
39.53115,-111.46056,Utah,
42.711389,-87.883889,Wisconsin,
38.334444,-79.160555,Virginia,
30.284427,-99.473784,Texas,
30.131808,-99.293532,Texas,
30.197677,-99.317522,Texas,
34.320188,-106.267319,New Mexico,
40.719904,-94.22236,Iowa,
43.615276,-84.75054,Michigan,
38.297222,-88.937778,Iowa,
27.896572,-81.957986,Florida,
32.666944,-84.965556,Georgia,
41.538333,-87.514444,Indiana,
34.116945,-93.6965,Arkansas,
43.230308,-116.763192,Idaho,
39.533005,-90.21558,Illinois,
33.511111,-117.328611,California,
33.614716,-117.169905,California,
33.557747,-117.183369,California,
42.432222,-114.166389,Idaho,
35.703889,-95.310833,Oklahoma,
35.76671574,-95.40134132,Oklahoma,
67.215273,-149.981076,Alaska,
41.319917,-71.993167,Connecticut,
19.07604,-155.574528,Hawaii,
19.067102,-155.682621,Hawaii,
36.097851,-107.955716,New Mexico,
29.416901,-89.614799,Louisiana,
43.50944444,-116.6679167,Idaho,
38.458734,-77.23498,Maryland,
41.275778,-70.101833,Massachusetts,
26.101967,-81.735767,Florida,
26.170799,-81.758904,Florida,
26.2143889,-81.7316556,Florida,
26.273841,-81.787872,Florida,
36.1529444,-86.8268611,Tennessee,
29.550536,-95.085742,Texas,
32.65062,-117.1002,California,
30.400611,-86.860526,Florida,
40.796388,-75.3575,Pennsylvania,
35.93141,-109.48389,Arizona,
48.3704528,-124.5981194,Washington,
39.393103,-90.723736,Illinois,
40.656272,-95.863608,Nebraska,
34.394764,-114.280815,California,
34.819334,-114.603024,California,
34.911731,-114.647527,California,
46.497886,-87.512548,Michigan,
42.9737639,-72.0847278,New Hampshire,
33.074013,-96.432,Texas,
34.4975,-89.026389,Mississippi,
38.335,-89.769722,Illinois,
45.17969894,-91.51820374,Wisconsin,
33.392714,-94.441422,Texas,
29.675556,-98.012778,Texas,
31.4036,-85.85958,Alabama,
40.501837,-74.445735,New Jersey,
44.065175,-69.533522,Maine,
43.06335,-92.32208,Iowa,
35.637515,-78.959566,North Carolina,
35.018786,-107.416914,New Mexico,
43.4200806,-71.9988583,New Hampshire,
45.020639,-116.437389,Idaho,
41.816719,-75.698783,Pennsylvania,
29.956444,-90.084969,Louisiana,
30.0319,-89.901703,Louisiana,
39.91815,-77.045533,Pennsylvania,
45.1991322,-92.573872,Wisconsin,
40.7533,-73.9765,New York,JPB
46.65098,-95.354874,Minnesota,
40.733244,-74.171947,New Jersey,
40.154066,-82.306906,Ohio,
46.693345,-85.422095,Michigan,
34.53706,-116.46828,California,
34.53706,-116.46828,California,
40.194217,-77.518326,Pennsylvania,
39.41,-79.856667,West Virginia,
41.503447,-74.014772,New York,
36.360844,-108.498895,New Mexico,
40.485556,-77.220556,Pennsylvania,
41.50388889,-71.32583333,Rhode Island,
41.126178,-74.82275,New Jersey,
39.987028,-75.415944,Pennsylvania,
33.87770081,-97.72979736,Texas,
39.3830236,-89.2562542,Illinois,
34.776667,-96.245278,Oklahoma,
28.9175,-97.5759,Texas,
36.8512167,-76.1915417,Virginia,
35.158382,-97.548228,Oklahoma,
39.156111,-84.781667,Ohio,
40.898889,-81.3,Ohio,
39.668611,-75.960278,Maryland,
44.64030075,-69.67030334,Maine,
45.482269,-85.780422,Michigan,
44.129372,-68.874339,Maine,
36.240802,-115.163186,Nevada,
34.813552,-92.2073722,Arkansas,
44.218583,-94.137153,Minnesota,
45.648889,-123.039444,Oregon,
41.122238,-100.771183,Nebraska,
64.769444,-147.329444,Alaska,
64.7717611,-147.2466917,Alaska,
27.066541,-82.162708,Florida,
27.056666,-82.159444,Florida,
36.388469,-112.130585,Arizona,
44.693292,-71.575008,New Hampshire,
41.325122,-85.682522,Indiana,
42.14388889,-87.85555556,Illinois,OBK
41.3163,-81.568889,Ohio,
33.454822,-87.360652,Alabama,
48.933381,-117.749808,Washington,
43.42778,-93.272746,Iowa,
43.223588,-71.25072,New Hampshire,
44.209319,-70.531705,Maine,
42.489167,-83.521944,Michigan,
42.440222,-83.515861,Michigan,
70.495422,-150.253467,Alaska,
70.414028,-150.018563,Alaska,
70.420622,-150.886667,Alaska,
70.110889,-152.12975,Alaska,
38.583295,-89.9341,Illinois,
38.716381,-90.699275,Missouri,
42.759858,-98.602015,Nebraska,
36.14118,-113.53097,Arizona,
37.8666,-122.3065,California,JBK
28.5727778,-81.6286111,Florida,
42.7490694,-83.1204083,Michigan,
42.115974,-83.214669,Michigan,
29.085814,-81.984253,Florida,
29.172472,-82.139111,Florida,
33.285643,-117.456476,California,
33.37139893,-117.560997,California,
33.211584,-117.3541661,California,
31.518333,-83.1325,Georgia,
28.1359444,-82.593975,Florida,
31.84618,-102.374382,Texas,
31.852906,-102.363762,Texas,
33.784866,-86.050671,Alabama,
41.4813,-79.7449,Pennsylvania,OIL
27.271825,-80.681792,Florida,
27.237333,-80.692163,Florida,
27.405008,-80.811469,Illinois,
35.422778,-96.275832,Oklahoma,
35.4052694,-96.3055389,Oklahoma,
35.468116,-97.493372,Oklahoma,
33.875,-88.723333,Mississippi,
36.256092,-117.997112,California,
36.28204,-117.99982,California,
36.263498,-118.005867,California,
43.725183,-74.976217,New York,
43.538494,-70.403879,Maine,
40.021791,-81.482376,Ohio,
70.49971,-149.879535,Alaska,
40.347006,-82.777676,Ohio,
44.773658,-94.9719472,Minnesota,
39.780906,-75.555767,Maryland,
34.122905,-102.171294,Texas,
48.430464,-119.486058,Washington,
44.015228,-88.714269,Wisconsin,
37.696297,-75.723176,Virginia,
43.169055,-75.705722,New York,
33.9299,-86.494813,Alabama,
34.0874,-117.50506,California,
40.7714846,-82.595058,Ohio,
30.544868,-92.075118,Louisiana,
30.471988,-92.078438,Louisiana,
32.707957,-110.871159,Arizona,
33.765533,-117.744125,California,
30.277882,-87.54342,Alabama,
38.196313,-103.693761,Colorado,
39.44358,-84.042988,Ohio,
40.311667,-111.665556,Utah,
28.621111,-81.639167,Florida,
28.364,-81.2751917,Florida,
28.376722,-81.178136,Florida,
28.5275,-81.480831,Florida,
28.39938,-81.435814,Florida,
28.53752,-81.384373,Florida,
28.384406,-81.48515,Florida,
41.30297,-123.54835,California,
47.770535,-120.133558,Washington,
44.9538889,-93.5644444,Minnesota,
39.50743,-121.541572,California,
48.984167,-119.298333,Washington,
40.875694,-81.766497,Ohio,
40.651027,-76.114111,Pennsylvania,
39.682791,-94.372097,Missouri,
39.793541,-94.436362,Missouri,
44.577514,-91.211612,Wisconsin,
44.742469,-68.474403,Maine,
28.658027,-81.228444,Florida,
38.337308,-91.421386,Missouri,
43.041166,-84.297693,Michigan,
33.600448,-85.864283,Alabama,
38.793703,-77.012143,Maryland,
40.906897,-73.515958,New York,
40.914111,-73.520597,New York,
31.491973,-85.534407,Alabama,
31.38599,-85.72226,Alabama,
35.369847,-93.84306,Arkansas,
37.059167,-93.145556,Missouri,
30.0735,-101.429001,Texas,
30.70653,-101.46077,Texas,
30.83536,-101.16155,Texas,
30.903127,-101.243949,Texas,
34.14170074,-100.1439972,Texas,
34.023333,-100.343611,Texas,
19.51612,-154.96268,Hawaii,
36.46537,-121.23436,California,
30.245278,-97.082778,Texas,
31.421591,-99.836575,Texas,
28.68367,-96.29942,Texas,
28.67089,-96.32386,Texas,
28.71072,-96.25061,Texas,
31.732789,-95.626,Texas,
43.184833,-111.049361,Idaho,
33.838461,-116.543899,California,
61.616419,-149.221031,Alaska,
61.594722,-149.153889,Alaska,
61.68203,-149.29073,Alaska,
61.556055,-149.284527,Alaska,
26.23945236,-98.37071991,Texas,
43.109332,-77.239176,New York,
46.841,-117.056281,Washington,
46.911,-117.218667,Washington,
35.4531,-100.9825,Texas,
35.454127,-100.993814,Texas,
30.019983,-85.49861,Florida,
30.038505,-85.525753,Florida,
30.413652,-85.746274,Florida,
30.201273,-85.817422,Florida,
30.251066,-85.901572,Florida,
30.253528,-101.691631,Texas,
44.125677,-73.369616,Vermont,
39.40995,-108.085667,Colorado,
33.014005,-97.70848,Texas,
41.51825,-111.802416,Utah,
41.422713,-117.449384,Nevada,
43.566399,-89.267097,Wisconsin,
36.469722,-88.092222,Tennessee,
36.411944,-88.265556,Tennessee,
36.352339,-88.350492,Tennessee,
33.68932,-95.548374,Texas,
34.2495,-113.95001,Arizona,
32.250425,-97.297236,Texas,
42.5515,-84.098289,Michigan,
40.469132,-94.716465,Missouri,
32.3441,-80.6733,South Carolina,
33.642483,-87.197172,Alabama,
40.844597,-74.461376,New Jersey,
40.8705,-74.44325,New Jersey,
37.2981431,-95.262931,Kansas,
34.150858,-118.141855,California,
34.22292,-118.06264,California,
30.356515,-88.507352,Mississippi,
35.64427,-120.85055,California,
40.90384335,-74.16589558,New Jersey,
37.5464444,-121.1585778,California,
35.029614,-112.6759,Arizona,
45.373949,-94.716324,Minnesota,
31.30605,-99.492819,Texas,
31.857483,-109.542317,Arizona,
29.597045,-95.369421,Texas,
36.22591,-118.171713,California,
36.32473,-118.22735,California,
31.3945,-93.2988,Louisiana,
31.284444,-103.643889,Texas,
31.362689,-103.528976,Texas,
34.28353,-112.708,Arizona,
33.603568,-86.302934,Alabama,
45.654367,-87.955158,Wisconsin,
43.132266,-71.439537,New Hampshire,
33.78091,-112.34438,Arizona,
33.656211,-112.24225,Arizona,
44.528718,-92.120341,Wisconsin,
46.631942,-94.20092,Minnesota,
30.346911,-87.505752,Alabama,
46.610833,-95.704444,Minnesota,
30.119753,-83.592732,Florida,
32.502102,-83.741898,Georgia,
32.501277,-83.7496111,Georgia,
32.458333,-83.710278,Georgia,
42.821389,-84.278888,Michigan,
36.35139847,-97.28420258,Oklahoma,
36.421666,-97.161666,Oklahoma,
37.661111,-84.9925,Kentucky,
39.9168889,-88.3048333,Illinois,
31.361556,-89.161333,Mississippi,
42.896267,-71.915167,New Hampshire,
42.892515,-71.941116,New Hampshire,
37.182166,-77.360722,Virginia,
45.33919907,-84.97280121,Michigan,
45.395581,-84.874333,Michigan,
39.119472,-104.431806,Colorado,
34.50889,-117.6458,California,
34.56135,-117.60316,California,
39.947222,-75.196111,Pennsylvania,
39.901544,-75.161344,Pennsylvania,
46.345021,-113.620536,Montana,
46.471562,-113.492461,Montana,
40.906281,-78.206731,Pennsylvania,
33.479027,-112.256777,Arizona,
33.44759,-111.97194,Arizona,
33.491231,-112.124319,Arizona,
33.643634,-112.095823,Arizona,
33.58066,-112.1034,Arizona,
33.58442,-112.08094,Arizona,
33.57656,-112.08124,Arizona,
33.63252,-112.09212,Arizona,
40.189804,-75.615196,Pennsylvania,
30.59905,-89.541717,Mississippi,
30.549252,-89.665883,Mississippi,
34.476944,-108.031111,New Mexico,
34.496208,-108.029722,New Mexico,
34.511795,-108.037748,New Mexico,
33.90169907,-85.70279694,Alabama,
35.62015,-85.190875,Tennessee,
45.476389,-118.791667,Oregon,
31.3031,-85.52705,Alabama,
31.2899028,-85.5404778,Alabama,
34.160078,-111.726665,Arizona,
32.716072,-116.450054,California,
32.7273736,-116.4597417,California,
42.87043762,-109.8525009,Wyoming,
35.1332,-79.6313,North Carolina,
27.8250306,-82.7032028,Florida,
43.9902778,-96.3233333,Minnesota,
40.466389,-79.953056,Pennsylvania,
40.495361,-80.010667,Pennsylvania,
40.09140015,-83.35910034,Ohio,
42.447261,-85.654975,Michigan,
33.014233,-96.789967,Texas,
37.694414,-121.880897,California,
38.173431,-94.690325,Kansas,
28.832795,-98.377934,Texas,
35.674444,-87.6725,Tennessee,
38.3319167,-85.077972,Kentucky,
38.4788193,-81.8036944,West Virginia,
71.3367,-156.6377,Alaska,
34.328029,-93.259288,Arkansas,
61.380461,-150.11625,Alaska,
39.055847,-82.013892,Ohio,
41.854767,-71.928483,Connecticut,
34.076759,-117.749464,California,
36.052361,-93.367325,Arkansas,
36.779894,-97.008116,Oklahoma,
42.612111,-83.27586,Michigan,
30.890817,-99.006183,Texas,
32.979389,-97.889917,Texas,
48.134456,-105.162053,Montana,
48.118585,-123.419576,Washington,
29.936561,-93.988878,Texas,
28.4052556,-80.6186694,Florida,
42.956319,-82.434637,Michigan,
41.376111,-79.613056,New York,
47.972222,-122.696667,Washington,
48.076944,-122.840661,Washington,
39.37175,-87.171389,Indiana,
36.416042,-89.700885,Missouri,
36.395875,-89.613757,Missouri,
31.892427,-109.05407,Arizona,
31.907286,-109.163528,Arizona,
43.653964,-70.27695,Maine,
45.50180054,-122.6709976,Oregon,
36.829702,-76.298344,Virginia,
38.133139,-87.785764,Indiana,
33.136988,-101.466267,Texas,
33.8526021,-96.6463849,Texas,
33.79320145,-95.52799988,Texas,
44.3125,-121.006944,Oregon,
37.51679993,-77.91390228,Virginia,
30.314672,-90.907972,Louisiana,
44.688725,-92.685689,Wisconsin,
34.59183,-112.330763,Arizona,
46.675919,-67.998981,Maine,
38.488806,-76.643633,Maryland,
38.149167,-75.662222,Maryland,
41.34305,-89.436595,Illinois,
45.656815,-93.482312,Minnesota,
45.583604,-93.741275,Minnesota,
45.677,-93.5395,Minnesota,
40.340136,-74.625608,New Jersey,
44.2731825,-120.7947419,Oregon,
44.012486,-120.280458,Oregon,
44.060389,-120.798778,Oregon,
39.928752,-83.817517,Ohio,
35.248077,-86.831065,Tennessee,
44.175925,-68.834624,Maine,
39.6800167,-76.4527694,Maryland,
34.78913,-118.65635,California,
33.66185,-114.249,Arizona,
33.6573,-114.2357,Arizona,
33.68147,-114.21366,Arizona,
33.669845,-114.23039,Arizona,
33.66823,-114.1925,Arizona,
33.6601,-114.23361,Arizona,
34.315722,-108.309889,New Mexico,
47.927394,-122.855047,Washington,
47.926064,-122.853122,Washington,
30.611944,-84.641667,Florida,
39.038609,-100.233881,Kansas,
34.489747,-85.793858,Alabama,
35.72520065,-78.61969757,North Carolina,
35.909444,-78.5975,North Carolina,
36.513258,-95.914335,Oklahoma,
35.650122,-79.650311,North Carolina,
39.077778,-89.081667,Illinois,
39.210842,-89.11824,Illinois,
34.176388,-98.3097222,Oklahoma,
43.917194,-72.665972,Vermont,
31.232642,-101.934521,Texas,
43.916111,-103.441943,South Dakota,
33.724417,-96.298306,Texas,
34.229167,-96.749167,Oklahoma,
48.311303,-103.148025,North Dakota,
40.353855,-83.5239,Ohio,
32.461439,-91.749686,Louisiana,
42.024318,-73.856292,New York,
36.709794,-105.418922,New Mexico,
32.68694,-111.30042,Arizona,
32.54644,-111.35784,Arizona,
34.793333,-79.193611,North Carolina,
40.585116,-122.387976,California,
47.682043,-122.148456,Washington,
32.599035,-111.345491,Arizona,
43.878636,-85.519847,Michigan,
39.5835,-86.952527,Indiana,
28.287301,-97.257929,Texas,
38.72,-75.122,Delaware,REH
39.616917,-119.895933,Nevada,
